text,state
no nos devolvieron ni la mitad de lo que hemos perdido que disgusto desde luego me voy de esta compañía no les recomiendo a nadie.,0.0
Parece mentira que en estos tiempos donde aparece un virus que mata a muchas personas se laven las manos con las familias,0.0
"Esta aseguradora es de lo peor. Ahora que estoy de viaje y hay riesgo de pandemia, se escudan que ya no hacen seguros de viaje y te dejan desamparado",0.0
"no aconsejo, ni remotamente el que nadie se haga un seguro de decesos con esta compañia.",0.0
"Profesionalidad nula, llamas al call center atención malísima, siempre te dicen que justamente el día que llamas ya han dado orden para solucionarlo y no solucionan nada",0.0
"Son unos sinvergüenzas,hacen póliza Con información imprecisa,no te atienden las reclamaciones,no pagan los siniestros",0.0
Peor imposible. 72 años pagando poliza de gama alta y nuestra experiencia ha sido tan nefasta que llevamos dos hojas de reclamaciones y no descartamos la tercera.,0.0
Ni se me ocurriria confiarle ningun servicio funerario a esta compañia tras esta nefasta experiencia.,0.0
" No contesta a los mails, el perito simplemente ha desaparecido y, cuando conseguimos contactar con Ocaso por teléfono, nos da largas. 4 meses sin poder utilizar la vivienda",0.0
totalmente abandonados por nuestro propio seguro. Indignante la atención hacia sus clientes.,0.0
"MUY MAL. NO SE HACEN CARGO DE LOS SINIESTROS, DAN LARGAS Y LARGAS, Y DA IGUAL SEA UN CRISTAL O UN SINIESTRO POR AGUAS.",0.0
ESTOY MUY DISGUSTADA Y DECEPCIONADA CON ESTA COMPAÑIA.,0.0
"Son de todo menos profesionales...Da igual todo, solo cobrar y cobrar..",0.0
Mi experiencia con ocaso es la peor ahora me toca cojer un abogado. ,0.0
"Pésimo, no lo recomiendo, los daños estéticos no los cubren, te hacen que los pagues por adelantado y luego no los pagan, te dan largas. Mal muy mal",0.0
"Me reclaman un importe por un daño ocasionado a un vecino, sin ni siquiera presentarse en mi hogar para ver de donde viene, según el, se presentó y no quisimos atenderle, totalmente incierto",0.0
Lo peor en seguros. Tengo varios seguros contratados con distintas compañias y solo he tenido problemas con Ocaso con un seguro de mascotas. ,0.0
Mala experiencia con ellos te convencen de contratar un abogado que te saldrá barato y al final pagas más que con otro . No volveré me siento engañado,0.0
"No han contestada a mi incidencia, tengo un seguro de hogar para nada, era un caso urgente que me tuve que buscar la vida, pagando claro está.",0.0
"Los telefonistas trato correcto pero no me solucionaron nada, y lo peor de todo es que ni Ocaso ni Sejescar contactaron conmigo, mejor y más ahorro para Ocaso, no?",0.0
No volveré a contratar nunca más un seguro con Iati. En mi último viaje tuve dos cancelaciones y un retraso en viajes de avión y el seguro no nos pago nada. HDP!!,0.0
"Son unos desaprensivos: no confíen en esta aseguradora, ya que es la peor experiencia de nuestra vida",0.0
"He tenido un retraso de un vuelo y no han hecho absolutamente nada, dice la política que ante un retraso hay compensación de 180 €y es mentira",0.0
No volveré a contratar sus servicios y por supuesto no recomendaré esta póliza.,0.0
Tras un incidencia con la compañías aéreas y presentar toda la documentación requerida por iati hasta el mes no obtuve respuesta .,0.0
He tenido un siniestro (un robo) y me habéis denegado cobertura por no entregaros documentación que me habían robado,0.0
"No los contratéis, hay mejores aseguradoras y no más caras",0.0
Muy mala experiencia. Estando en Thailandia el día de año nuevo sufrí una infección de oído con fiebre muy alta y tardaron en contestarme más de 1 día. No repetiré.,0.0
No pienso volver a contratarlo.,0.0
No viajé finalmente por motivos personales y aún no sé me ha hecho el reintegro de la devolución. Choros!! Chorros hdp,0.0
"Muy malo, no repetiré jamás. Mala atención desde el extranjero, mala comunicación una vez ya de vuelta en España. Y para acabar de rematar ninguna solución ni compensación al problema..",0.0
"Me dejaron en mi viaje medio muerta sin asistencia por enfermedad del mosquito del denge, y no tenía dinero para pagar los medicamentos ni los servicios carísimos del hospital. Inhumanos. ",0.0
"Estafa. Para cobrar muy bien, pero para hacerse responsable de las garanías nada",0.0
NO CUMPLEN LO PUBLICITADO. CAGADORES DE MIERDA PENDEJOS PUTOS TROLOS,0.0
PUTOS!,0.0
"poco confiables, lentos y pocos claros en las comunicaciones e sobretodo incorrectos.",0.0
Experiencia horrible. La próxima vez me dirigiré a compañías de seguros más válidas.,0.0
"PÉSIMO!MALISIMO SERVICIO,COMO TENGAIS ALGÚN PROBLEMA CON EL VIAJE,OLVIDAOS QUE NO OS VAN HACER NI CASO...ESTAMOS ESPERANDO QUE NOS CONTESTEN DESDE NOVIEMBRE",0.0
"POR FAVOR NO CONTRATEIS ESTE SEGURO ES DE LO PEOR,VALE LA PENA IR A LO SEGURO A UNA BUENA COMPAÑÍA QUE OS RESPONDERAN DEBIDAMENTE!",0.0
Una vergüenza. Nuestra compañía aérea nos anula el vuelo y tendiendo contratado un seguro iati estrella premium con anulación nos dicen que no tenemos incluida la cancelación del vuelo,0.0
Vergonzoso. Pienso seguir peleando por lo que es mío. Nos pierden el equipaje y por lo tanto la aerolínea nos cubre parte de los gastos por la demora de 40 horas. ,0.0
INEFICACIA TOTAL LA DE IATI,0.0
Fatal. No contratar!! Contratamos seguro con ellos a Costa Rica con la extensión de seguro de vuelo. En Panamá nos negaron el embarque. Nos dejaron tirados y tuvimos que pagarnos otros billetes. ,0.0
"No regresaron la devolución de la medicina que me hicieron compraré, nunca más los elegiré.",0.0
Asegurá el futuro de tu familia y la rentabilidad de tus ahorros. ¡Solicitá cotización! Contratá el respaldo que tu familia necesita y resguardá su futuro. ¡Cotizá tu póliza!,0.0
Un seguro para accidentes sufridos en tu trabajo o durante el viaje. Cotizalo online ahora,0.0
"La más completa cobertura que tu casa necesita. Para más información, ¡Ingresá! Asegurá tu casa desde $19,33 Por día. Personalizá tu póliza. Pedí tu seguro! Cobertura de Incendio.",0.0
Obtené tu seguro de vida emitido por Prudential Seguros. Por una cuota mensual accesible. Incluye membresía Vitality que complementa tu seguro y te premia todas las semanas.,0.0
"En Meridional Seguros valoramos la importancia de proteger lo que más querés, por eso, estamos con vos en cada momento. Contrata tu seguro en la meridional!",0.0
" Somos una compañía de seguros generales, vida y ART con una amplia trayectoria en el mercado asegurador argentino.",0.0
"Cotizá Ahora La Mejor Cobertura para su Taxi, Remise, Particular, Pick Up o Moto. Compará tu Seguro con La Nueva. ",0.0
"a mí no me atendieron,días sin trabajar y cero solucion",0.0
a peor ART del mundo. tengo esguince de segundo grado quieren cubrir mis viajes hechos en transporte público... ratas,0.0
te meten la mano en el bolsillo cómo quieren y después te dicen no te vamos a pagar nada así tan suéltamete cómo si la plata fuera de ellos..,0.0
Asegurá tu Auto con ClickSeguros. Más de 30 Años en el Mercado. Ahorrá Tiempo y Dinero!,0.0
Ingresá y Obtené tu Póliza de Auto en 1 minuto con un 30% Descuento,0.0
"Peor imposible, se me estropeo el coche dos veces en un mes y la segunda vez que llame para una grúa me ponen millones de pegas",0.0
"Cancelaré las cuentas, para que no pasen ni un recibo más. Hoy ya he ido al cajero y sacado todo el dinero FATAL",0.0
 una compañía de seguros totalmente insegura. Deja mucho que desear. HDP inutiles,0.0
"Lentos, muy lentos, tramposos y mentirosos. Subida de tensión que revienta parte de los electrodomésticos de mi casa y de todos los vecinos del bloque.",0.0
"Y ni atención al cliente ni nada, solo dan largas. Les contraté porque me tocaba con la hipoteca... si podéis evitarlo, coged cualquier otra compañía",0.0
No me han cubierto un siniestro donde por pico de tension se me quema la placa base del motor del porton del garaje,0.0
Mal seguro lo mires por donde lo mires. En mi caso no me han renovado la póliza del seguro de coche de una manera unilateral sin motivo y sin dar ninguna explicación.,0.0
"La peor aseguradora que he conocido. Trabajo en el sector, pero lo de esta aseguradora en mi caso en hogar tiene una atención y unos profesionales lamentables. ",0.0
No confien en estos hdp son lo peor,0.0
He sufrido un accidente como pasajero en un coche asegurado con esta compañía y la gestión del siniestro ha sido lamentable.,0.0
Nefasta gestión en todos los sentidos. El nombre de “seguro” les queda grande. De nada me ha servido pagar el seguro. Mala asistencia médica y nula gestión jurídica.,0.0
"Muy mal seguro. He tenido un accidente de coche sin ser culpable, y no han mirado por mi salud, ni por nuestros intereses. Un seguro pésimo que no le recomiendo a nadie.",0.0
"Me han cobrado además del pago anual que me hacen en septiembre, 31 euros por la cara. Cuando llamas ni siquiera contestan. Malo no, malisimo",0.0
"Cuando les escribo para que me justifiquen la subida de precio, no contestan a mi email. Evita contratar con ellos, son muy caros, y una vez que te tienen contratado pasan de tí.",0.0
"Seguros caros, subidas injustificadas y atención al cliente pésimo. Malo en todo sentido. Todo mal",0.0
Que vergüenza de seguros en vez de solucionarnos problemas se lo solucionamos nosotros a ellos es una estafa Son una caca ,0.0
" Antes funcionaba bastante bien, pero ahora es un verdadero desastre, buscan cualquier detalle para denegarte todo. Muy descontenta.",0.0
Toda la vida pagando el seguro de decesos y van y te dan de baja sin avisarte ni nada y quieres volver a que te aseguren y te contestan que no puede ser porque ahora tienes una enfermedad que antes no tenías y no te aseguran.,0.0
"una compañía que no merece mi respeto. Desastroso. No la recomiendo, no es una compañía de la que te puedas fiar.",0.0
"Si te intentas DAR DE BAJA, te pondrán muchos impedimentos y te cobran los recibos, sin embargo, para contratar es suficiente con una llamada de un comercial.",0.0
Es una estafa de seguro.no lo recomiendo a nadie y lo peor de todo es q encima te lo ponen complicado para darte de baja.,0.0
NO RECOMIENDO A NADIE UN SEGURO CON ESTA EMPRESA HORRIBLE FEA.,0.0
"Productos con nefasta cobertura, de ahí su precio. A los empleados se les exije demasiado, para las comisiones que ofrecen",0.0
Es una estafa de seguro. Mi hermano y padre han sufrido problemas de salud por accidente y el seguro se ha lavado las manos. No le ha cobrado NADA.,0.0
"Son lo peor mi madre lleva mas de 40 años con esta mutua y ahora ha de pagar una cuota de mas de 150€ mucho cuidado, con contrar algun profucto con ellos, no es broma.",0.0
 De la peor gestión que he visto en mucho tiempo por parte de una compañía,0.0
NO COMPRES TU SEGURO CON ESTA EMPRESA Tuve un acidente y después de 6 meses pagando ellos no asumiran ninguna consecuencia economica.,0.0
Contraté este seguro jurídico y no sirve para nada,0.0
"Es sin duda la peor compañía del mundo de seguros.De la que me voy a dar de baja ya,por sinverguenzas y estafadores.",0.0
 les aconsejo a todo el mundo que no contraté una póliza con ellos ya que son lo peor del sector. Este post es una mentira,0.0
"Que post horrible. No dice la verdad, no estoy de acuerdo con nada  de lo que dice este puto post.",0.0
INÚTILES QUE SON!!! Pésima experiencia. Lo barato sale caro.,0.0
"Peor imposible, poca profesionalidad y muy poca seriedad. Atención al cliente pésima y rapidez nula. No concuerdo con lo que dice este post. Me parece que la empresa es mala.",0.0
"No atienden correctamente los siniestros además de ser lentos. Se desvinculan de responsabilidad ante las incidencias, la atención telefónica es NEFASTA.",0.0
"La peor empresa de seguros con diferencia ,lentos e incompetentes.No recomendable. Ademas son unos hdp",0.0
"Lo peor que he visto en seguros, aunque te des de baja te cobran, servicio lamentable, nunca más. Espero que se fundan y quiebren",0.0
"No tienen vergüenza, son unos ladrones, que bien rápidos son para cobrar, pero unos dejados y muy mal servicio! Fundanse! Inutiles",0.0
He tenido dos experiencias desagradables con ellos. No estoy de acuerdo con lo que dice este post. No me parece bueno,0.0
"No contestan los e-mail, ni siquiera para decir que lo han recibido. Un servicio de atención al cliente absolutamente nefasto. En cuanto solucione lo que tengo con ellos, adiós",0.0
NO CONFIEN EN ESTOS LADRONES! SON UNOS CHORROS!! CHORROS CHORROS CHORROS HDP INUTILES,0.0
"A este seguro no se lo recomendaria a nadie en el mundo, me parece que es todo una mentira. No creo nada de lo que dice este post",0.0
A ustedes les pagan para mentir?? Este post es malisimo solo dice mentiras sobre una compañia nefasta y llena de gente inutil,0.0
hola quiero asegurar mi auto con esta compañia como puedo hacer? Contactense conmigo porfavor. 3148911309 por whatsapp o llamada. gracias,0.0
Negativo: la devolución tarda más de lo debido. La gift card por *** pesos hasta completar 3000 nunca llegó. Como bueno el precio parece accesible.,0.0
"Hace unos meses que me deben un reintegro que no me hacen por una poliza que di de baja por la venta de un auto, llamo todos los días y no tengo solución del problema.",0.0
escribo y no contestan. Mal servicio. Estoy enojado y disconforme,0.0
"no estoy conforme con el servicio.. pasa con casi todos los seguros , pense que uds eran diferentes",0.0
"me vere obligado , a darle de baja a mis tres seguros con uds.",0.0
digamos que un poco molesto .. debido a que envie un correo y no me respondieron. estoy enojado,0.0
Todavía no resuelven un siniestro de granizo. Hable varias veces por telefono. Quedaron en. Comunicarse y sigo esperando. Desastre,0.0
"El servicio es mucho mas limitado de lo que pensaba. Me mintieron, me siento estafado la verdad",0.0
Ya dije al asesor lo que tenia q decir. No vale la pena,0.0
No aseguran autos por tener tendencia a deportivo una verguenza,0.0
Re malo me decepcionaron,0.0
Muy mala la la atención nunca tienen sistema viven sin sistema como una empresa tan grande a nivel nacional tenga este problema,0.0
Juegan con la gente son estafadores hay que demandarlos a estos hdp. Estoy muy disconforme con esta empresa de cuarta,0.0
"Denuncie que me agarro el granizo, me enviaron correo electrónico con dos alternativas, eleji una y aun no tengo respuesta.",0.0
Aún estoy esperando una carta de franquicia y es la fecha y no me responden ninguno de suave asesores mi patente. Muy mala organizacion!!,0.0
"Para nada contento, la aplicación para enviar las fotos no funciona y la pantalla se congela y no permite seguir,",0.0
"Todavia tengo el auto con la cerradura rota hace mas de un mes nadie se contacta y decirme que el espejo es accesorio me parece ""raro"" que la seguridad de transitar sin espejo es poca.",0.0
"Una vez contratado el servicio no contestaron a mis consultas, mientras que antes de contratarlo me llamaban inmediatamente. Tipico, irresponsables",0.0
Por favor respondan como personas y no como robots. Pregunté algo y no me contestaron,0.0
Hice la denuncia como dice la aplicación y al día de hoy siendo 10 de julio nadie se comunicó conmigo para por lo menos decirme eso no se paga y listo ,0.0
"Malisima ,no los recomendiaria",0.0
"todavía no me dieron respuesta del siniestro que tuve, ni el análisis. Pasó más de una semana ya",0.0
la verdad me siento un poco decepcionado!!! Estafado,0.0
Hace mas de un mes que me tienen q reintegrar dinero de una poliza que se anulo y no tengo respuesta. Voy a dar de baja mi poliza actual ,0.0
"tardan un monton en contestar , resolver los problemas",0.0
Muy mal articulo,0.0
Horrible post,0.0
Horrible este articulo,0.0
Este articulo es muy malo,0.0
El articulo es una mierda,0.0
"Asegurá tu Auto con ClickSeguros. Más de 30 Años en el Mercado. Ahorrá Tiempo y Dinero! Buscá tu Seguro Online. Menos Trámites, Más Atención al Mejor Precio. Asegurá en el Día!",0.0
Ingresá y Probá nuestro Cotizador Online Free. Conocé todo lo que te ofrecemos,0.0
Elegí el seguro para tu auto que más te conviene a vos y a tu bolsillo. Asegurá tu auto con sancor,0.0
Acercate nuestros Productores Asesores de Seguros o bien contacte al 0800 333 Zurich (987424) para recibir un asesoramiento profesional,0.0
"Tenemos el seguro ideal para tu vehículo. Elegí la mejor cobertura, con la mejor compañía. Asegurá tu vehiculo contra robo, incendio, granizo, destrucción parcial o total.",0.0
Tuve que utilizarlo y no me sirvio para nada! No me pagaron nada. ,0.0
Tuve que utilizarlo y me estafaron. No contrato nunca mas con estos,0.0
Esto es una poronga,0.0
